,Unnamed: 0.1,Unnamed: 0,Team,Player,PP,XBH,BB,K,Line,H,OPS Factor,Park Factor,Score,Bases
44,44,44,COL,Brenton Doyle,-61.620000000000005,-3.1372549019607767,24.07766990291261,-21.32158590308369,-9.73913043478261,-37.0,1.005,1.34,-146.4,-145.4
45,45,45,COL,B. Rodgers,-10.87,-1.568627450980383,23.689320388349504,-6.167400881057264,-4.695652173913048,-15.0,1.168,1.34,-22.9,-21.9
46,46,46,COL,Austin Wynns,-45.06,-3.1372549019607767,23.689320388349504,-21.32158590308369,-4.000000000000004,-61.0,0.947,1.34,-140.6,-139.6
47,47,47,COL,Alan Trejo,-48.31,5.490196078431378,20.58252427184465,-3.348017621145368,3.999999999999994,-40.0,0.359,1.34,-29.6,-28.6
48,48,48,LAD,Will Smith,-4.060000000000005,0.7843137254902077,-8.15533980582525,4.405286343612339,1.9130434782608607,3.0,0.908,1.34,-2.6,-1.6
49,49,49,LAD,Mookie Betts,57.17,3.137254901960798,-24.46601941747574,7.224669603524226,12.695652173913023,63.0,1.05,1.34,167.1,168.1
50,50,50,LAD,Miguel Vargas,-17.08,1.088453945710938e-14,-8.932038834951465,-4.757709251101316,3.999999999999994,-30.0,1.101,1.34,-76.1,-75.1
51,51,51,LAD,Miguel Rojas,-1.5099999999999991,7.058823529411772,7.378640776699026,10.925110132158592,2.608695652173905,-12.0,1.101,1.34,21.3,22.3
52,52,52,COL,Ryan McMahon,-68.14,-0.784313725490186,-7.3786407766990365,-18.14977973568281,-1.043478260869566,-102.0,0.991,1.34,-262.3,-261.3
53,53,53,COL,Ezequiel Tovar,-84.74,5.490196078431378,20.58252427184465,-12.158590308370028,1.7391304347826004,-102.0,1.027,1.34,-235.4,-234.4
54,54,54,LAD,Michael Busch,-12.28,-1.568627450980383,-10.87378640776699,-11.806167400881058,-6.782608695652169,-23.0,1.081,1.34,-88.9,-87.9
55,55,55,LAD,Jason Heyward,22.04,2.352941176470601,1.5533980582524178,16.38766519823789,7.130434782608692,55.0,1.0510000000000002,1.34,147.1,148.1
56,56,56,LAD,E. Hernandez,-10.5,7.843137254901968,1.1650485436893108,12.33480176211454,3.478260869565211,4.0,0.6779999999999999,1.34,16.6,17.6
57,57,57,LAD,F. Freeman,50.27,14.90196078431373,0.7766990291262036,19.91189427312776,19.304347826086943,79.0,1.03,1.34,254.2,255.2
58,58,58,LAD,J.D. Martinez,20.58,3.921568627450984,-10.87378640776699,-3.524229074889861,11.47826086956522,52.0,1.411,1.34,139.1,140.1
59,59,59,LAD,Jake Marisnick,-8.67,3.921568627450984,3.883495145631061,-0.8810572687224678,7.652173913043476,-24.0,1.411,1.34,-24.2,-23.2
60,60,60,LAD,Austin Barnes,-13.05,3.921568627450984,-11.650485436893206,7.048458149779733,0.0,12.0,1.099,1.34,-2.5,-1.5
61,61,61,LAD,Chris Taylor,-4.68,1.5686274509804046,-22.1359223300971,-4.933920704845811,13.73913043478261,1.0,0.836,1.34,-17.3,-16.3
62,62,62,LAD,David Peralta,7.629999999999999,4.705882352941181,7.378640776699026,8.634361233480174,3.8260869565217335,29.0,0.529,1.34,43.4,44.4
63,63,63,LAD,Miguel Rojas,14.97,11.764705882352942,9.320388349514564,17.268722466960355,5.739130434782604,0.0,1.101,1.34,87.1,88.1
64,64,64,LAD,James Outman,0.8799999999999997,0.7843137254902077,-24.46601941747574,-5.286343612334797,10.434782608695652,18.0,0.959,1.34,0.4,1.4
65,65,65,LAD,Max Muncy,25.96,0.7843137254902077,-17.864077669902922,1.0572687224669612,0.347826086956522,65.0,1.081,1.34,109.1,110.1
66,66,66,LAD,Kolten Wong,-18.09,-2.3529411764705794,-6.601941747572822,3.171806167400884,-1.5652173913043492,-23.0,1.02,1.34,-66.2,-65.2
67,67,67,LAD,Jonny DeLuca,-4.34,2.352941176470601,-1.1650485436893323,-13.392070484581502,-4.347826086956526,-8.0,1.0510000000000002,1.34,-38.7,-37.7
68,68,68,TOR,Alejandro Kirk,-37.38,2.352941176470601,6.213592233009705,-11.80616740088104,-1.2173913043478368,-47.0,0.907,1.0,-80.6,-79.6
69,69,69,NYY,Ben Rortvedt,-45.15,1.088453945710938e-14,-1.0778864316749092e-14,-22.20264317180616,-2.2608695652173934,-50.0,0.648,1.0,-77.5,-76.5
70,70,70,ARI,C. Walker,11.39,4.705882352941181,-5.436893203883501,7.224669603524226,-9.043478260869565,20.0,0.8200000000000001,1.0,23.6,24.6
71,71,71,TOR,Brandon Belt,-21.9,-4.70588235294117,-8.932038834951465,-40.00000000000001,9.913043478260867,-11.0,0.264,1.0,-20.2,-19.2
72,72,72,NYY,DJ LeMahieu,-36.66,5.490196078431378,-3.495145631067965,-11.101321585903085,1.3913043478260785,-41.0,1.014,1.0,-86.6,-85.6
73,73,73,NYY,E. Florial,-39.78,-6.274509803921564,-2.7184466019417504,-32.77533039647575,6.260869565217387,-36.0,0.971,1.0,-108.1,-107.1
74,74,74,NYY,E. Pereira,-42.27,-4.70588235294117,8.15533980582524,-43.876651982378846,19.1304347826087,-58.0,0.571,1.0,-69.4,-68.4
75,75,75,NYY,F. Cordero,-21.22,1.088453945710938e-14,10.097087378640778,-40.176211453744486,1.5652173913043397,-7.0,0.571,1.0,-56.7,-55.7
76,76,76,NYY,G. Stanton,-17.48,-4.70588235294117,-3.883495145631072,-22.90748898678413,-0.8695652173913149,-51.0,0.768,1.0,-77.5,-76.5
77,77,77,NYY,Gleyber Torres,-11.15,5.490196078431378,1.1650485436893108,-5.638766519823784,5.739130434782604,-29.0,0.942,1.0,-31.5,-30.5
78,78,78,TOR,Bo Bichette,-15.8,4.705882352941192,13.980582524271847,-16.916299559471373,9.565217391304346,6.0,0.846,1.0,1.3,2.3
79,79,79,TOR,D. Schneider,-30.34,-6.274509803921564,5.825242718446598,-40.35242290748899,7.999999999999997,-67.0,0.617,1.0,-80.3,-79.3
80,80,80,TOR,Cavan Biggio,-56.040000000000006,-3.1372549019607767,-6.601941747572822,-26.960352422907484,3.8260869565217335,-40.0,1.0550000000000002,1.0,-136.0,-135.0
81,81,81,TOR,Tyler Heineman,-38.54,-5.490196078431367,16.310679611650492,-17.79735682819382,10.782608695652174,-33.0,0.55,1.0,-37.3,-36.3
82,82,82,ATL,Matt Olson,70.82,3.921568627450984,1.941747572815525,-12.863436123348018,1.5652173913043397,32.0,1.345,1.0,131.0,132.0
83,83,83,ATL,Marcell Ozuna,73.14,7.058823529411772,21.35922330097087,-12.687224669603529,1.9130434782608607,104.0,1.092,1.0,212.7,213.7
84,84,84,ATL,M. Harris II,61.62,2.352941176470601,30.67961165048544,-7.577092511013213,2.7826086956521667,9.0,1.098,1.0,108.5,109.5
85,85,85,ATL,Kevin Pillar,23.56,-0.784313725490186,25.24271844660193,-17.44493392070483,9.043478260869565,54.0,0.834,1.0,78.1,79.1
86,86,86,ATL,Eddie Rosario,21.62,0.7843137254902077,27.961165048543684,-14.625550660792934,3.999999999999994,-28.0,0.675,1.0,7.9,8.9
87,87,87,ATL,Austin Riley,43.1,0.7843137254902077,17.86407766990291,-16.211453744493397,0.1739130434782513,86.0,1.326,1.0,174.6,175.6
88,88,88,TOR,W. Merrifield,-56.14,6.274509803921575,15.533980582524276,-13.039647577092513,5.565217391304344,-65.0,0.888,1.0,-94.8,-93.8
89,89,89,TOR,V. Guerrero Jr.,-3.539999999999999,3.921568627450995,8.932038834951454,-12.158590308370028,0.8695652173912954,17.0,1.212,1.0,18.2,19.2
90,90,90,TOR,S. Horwitz,-45.98,-3.9215686274509736,15.14563106796117,-43.876651982378846,-2.2608695652174027,-42.0,0.781,1.0,-96.0,-95.0
91,91,91,NYY,J. Dominguez,-20.0,-6.274509803921564,15.14563106796117,-50.925110132158586,6.0869565217391255,3.0,0.7210000000000001,1.0,-53.0,-52.0
92,92,92,TOR,S. Espinal,-32.0,0.7843137254902077,13.980582524271847,-11.629955947136564,4.521739130434777,-53.0,1.145,1.0,-88.6,-87.6
93,93,93,TOR,Nathan Lukes,-50.63999999999999,-3.9215686274509736,10.87378640776699,-38.41409691629954,0.8695652173912954,-42.0,0.264,1.0,-32.5,-31.5
94,94,94,TOR,Matt Chapman,-61.52,-4.70588235294117,-0.7766990291262144,-36.12334801762115,-4.173913043478264,-103.0,0.8180000000000001,1.0,-172.0,-171.0
95,95,95,TOR,K. Kiermaier,-25.7,0.7843137254902077,17.087378640776706,-28.017621145374445,-9.654113257610056e-15,-22.0,0.919,1.0,-53.2,-52.2
96,96,96,TOR,G. Springer,-33.28,2.352941176470601,-5.048543689320393,-17.268722466960337,2.260869565217384,-19.0,0.874,1.0,-61.2,-60.2
97,97,97,TOR,Ernie Clement,-27.08,4.705882352941192,23.689320388349515,-6.519823788546251,3.999999999999994,-32.0,0.835,1.0,-27.7,-26.7
98,98,98,TOR,Daulton Varsho,-67.12,-6.274509803921564,-4.660194174757286,-22.555066079295145,-0.6956521739130538,-44.0,1.077,1.0,-156.5,-155.5
99,99,99,TOR,Danny Jansen,-30.68,0.7843137254902077,-9.70873786407767,-18.678414096916285,0.5217391304347734,-25.0,0.617,1.0,-82.8,-81.8
100,100,100,NYY,I. Kiner-Falefa,-22.91,3.137254901960798,3.883495145631061,-10.220264317180616,-0.1739130434782707,-51.0,0.7210000000000001,1.0,-55.7,-54.7
101,101,101,NYY,Jake Bauers,-40.870000000000005,-1.568627450980383,-16.310679611650492,-32.951541850220266,6.260869565217387,-16.0,0.764,1.0,-77.5,-76.5
102,102,102,ARI,Corbin Carroll,14.089999999999996,9.411764705882351,3.4951456310679543,9.339207048458148,-2.2608695652173934,49.0,0.952,1.0,79.1,80.1
103,103,103,ARI,L. Gurriel Jr.,21.28,10.980392156862743,13.592233009708742,11.27753303964758,2.086956521739123,34.0,1.036,1.0,96.6,97.6
104,104,104,CHC,Nick Madrigal,27.22,7.058823529411772,13.980582524271847,23.436123348017624,-4.521739130434787,51.0,0.85,1.0,100.4,101.4
105,105,105,ATL,Orlando Arcia,37.92,-4.70588235294117,10.097087378640778,-10.220264317180616,-1.3913043478260978,78.0,0.882,1.0,96.8,97.8
106,106,106,CHC,Nico Hoerner,25.38,2.3529411764705905,16.310679611650492,21.32158590308371,-2.434782608695654,48.0,1.074,1.0,119.1,120.1
107,107,107,CHC,Patrick Wisdom,25.790000000000003,-5.490196078431367,-7.378640776699026,-8.986784140969162,3.999999999999994,23.0,1.344,1.0,41.6,42.6
108,108,108,CHC,Seiya Suzuki,70.28,1.5686274509803937,-3.495145631067965,3.700440528634364,3.999999999999994,76.0,1.338,1.0,203.4,204.4
109,109,109,CHC,T. Barnhart,-1.2299999999999995,-1.568627450980383,5.43689320388349,2.290748898678416,0.5217391304347734,-8.0,1.338,1.0,-2.5,-1.5
110,110,110,CHC,Trey Mancini,7.379999999999999,-0.784313725490186,5.825242718446598,-8.281938325991186,-1.043478260869566,18.0,1.338,1.0,21.1,22.1
111,111,111,CHC,Yan Gomes,37.25,10.196078431372548,11.650485436893206,6.872246696035238,3.999999999999994,33.0,0.946,1.0,97.4,98.4
112,112,112,ARI,Alek Thomas,-15.420000000000002,0.7843137254902077,10.097087378640778,10.39647577092511,-3.652173913043482,26.0,0.91,1.0,25.7,26.7
113,113,113,ARI,Kyle Lewis,-15.48,-1.568627450980383,-5.825242718446607,-13.039647577092513,-7.478260869565215,-28.0,1.252,1.0,-71.4,-70.4
114,114,114,CHC,Miguel Amaya,27.52,-3.1372549019607767,0.3883495145630964,-8.105726872246693,-5.913043478260866,33.0,0.764,1.0,33.4,34.4
115,115,115,ARI,Ketel Marte,18.46,3.1372549019607874,-12.42718446601942,12.687224669603529,-3.4782608695652204,56.0,1.252,1.0,93.1,94.1
116,116,116,ARI,Jose Herrera,-17.15,-0.784313725490186,-5.048543689320393,2.46696035242291,-9.654113257610056e-15,-5.0,0.264,1.0,-6.7,-5.7
117,117,117,ARI,Jake McCarthy,-22.21,5.490196078431378,3.883495145631061,9.515418502202644,-2.608695652173916,-13.0,0.764,1.0,-14.5,-13.5
118,118,118,ARI,Jace Peterson,-13.670000000000003,2.352941176470601,-1.5533980582524287,-2.1145374449339225,0.5217391304347734,9.0,0.733,1.0,-4.0,-3.0
119,119,119,ARI,Gabriel Moreno,2.139999999999999,4.705882352941181,-5.048543689320393,5.991189427312771,-0.3478260869565317,12.0,1.217,1.0,23.7,24.7
120,120,120,ARI,G. Perdomo,-16.71,3.1372549019607874,-8.932038834951454,11.101321585903085,-6.086956521739136,-1.0,0.657,1.0,-12.1,-11.1
121,121,121,ARI,Evan Longoria,8.4,3.1372549019607874,5.048543689320383,-6.696035242290745,-5.217391304347832,36.0,0.685,1.0,27.9,28.9
122,122,122,ARI,E. Rivera,-2.97,10.980392156862743,3.1067961165048468,4.052863436123352,5.565217391304344,-15.0,0.8180000000000001,1.0,4.7,5.7
123,123,123,ARI,D. Fletcher,-1.080000000000002,4.705882352941181,9.320388349514564,-4.933920704845811,-5.04347826086957,27.0,0.952,1.0,30.0,31.0
124,124,124,CHC,Mike Tauchman,14.1,1.5686274509803937,-8.932038834951454,4.581497797356832,5.565217391304344,52.0,1.133,1.0,78.0,79.0
125,125,125,CHC,Matt Mervis,26.140000000000004,2.3529411764705905,3.883495145631061,-12.511013215859032,-1.043478260869566,61.0,1.293,1.0,79.8,80.8
126,126,126,NYY,Jose Trevino,-55.2,1.5686274509804046,19.41747572815534,-5.638766519823784,7.478260869565215,-59.0,0.764,1.0,-91.4,-90.4
127,127,127,CHC,Cody Bellinger,25.89,10.196078431372548,4.660194174757276,9.867841409691628,0.8695652173912954,85.0,0.953,1.0,130.1,131.1
128,128,128,NYY,K. Higashioka,-14.709999999999996,9.411764705882362,-2.330097087378643,-19.55947136563876,6.782608695652169,-40.0,1.264,1.0,-76.4,-75.4
129,129,129,NYY,O. Cabrera,-34.21,1.5686274509804046,11.262135922330096,-6.696035242290745,0.1739130434782513,-35.0,1.0630000000000002,1.0,-66.9,-65.9
130,130,130,NYY,Oswald Peraza,-42.82,-3.1372549019607767,19.02912621359223,-29.074889867841406,-1.7391304347826102,-52.0,0.891,1.0,-97.8,-96.8
131,131,131,NYY,Willie Calhoun,-21.750000000000004,5.490196078431378,9.70873786407767,-1.5859030837004322,7.826086956521737,2.0,0.891,1.0,1.7,2.7
132,132,132,NYY,Austin Wells,-10.0,1.088453945710938e-14,12.038834951456312,-29.955947136563875,-5.565217391304353,-36.0,0.911,1.0,-63.3,-62.3
133,133,133,NYY,Anthony Volpe,-38.87,7.843137254901968,0.7766990291262036,-16.916299559471373,6.260869565217387,-38.0,0.752,1.0,-59.3,-58.3
134,134,134,NYY,Anthony Rizzo,-27.37,8.627450980392165,1.941747572815525,-20.440528634361243,9.73913043478261,-40.0,1.335,1.0,-67.5,-66.5
135,135,135,NYY,Aaron Judge,25.660000000000004,-2.3529411764705794,-22.524271844660205,-27.665198237885463,8.173913043478258,13.0,1.335,1.0,-7.6,-6.6
136,136,136,CHC,C. Morel,33.71000000000001,-3.1372549019607767,-0.0,-4.933920704845811,-6.782608695652169,33.0,1.11,1.0,57.6,58.6
137,137,137,CHC,Dansby Swanson,14.179999999999998,-1.568627450980383,-3.495145631067965,3.700440528634364,-9.654113257610056e-15,49.0,1.155,1.0,71.4,72.4
138,138,138,CHC,M. Mastrobuoni,27.04,0.7843137254902077,-3.106796116504857,6.872246696035238,-2.608695652173916,65.0,1.293,1.0,121.5,122.5
139,139,139,CHC,Edwin Rios,9.200000000000005,-4.70588235294117,6.601941747572813,-23.436123348017613,8.695652173913041,13.0,1.155,1.0,9.4,10.4
140,140,140,CHC,Eric Hosmer,13.96,1.088453945710938e-14,1.1650485436893108,5.814977973568277,-7.304347826086953,33.0,1.155,1.0,46.6,47.6
141,141,141,ARI,Tommy Pham,21.74,1.088453945710938e-14,-4.271844660194179,3.876651982378858,4.173913043478255,32.0,1.12,1.0,64.4,65.4
142,142,142,ARI,Seby Zavala,-31.52,1.088453945710938e-14,-1.0778864316749092e-14,-18.32599118942732,-3.826086956521743,-23.0,1.164,1.0,-89.2,-88.2
143,143,143,ARI,Pavin Smith,1.75,1.5686274509804046,-6.99029126213593,9.867841409691628,-2.434782608695654,37.0,2.264,1.0,92.3,93.3
144,144,144,ARI,Nick Ahmed,-14.79,4.705882352941181,12.815533980582527,-1.0572687224669612,2.434782608695645,10.0,1.036,1.0,14.1,15.1
145,145,145,CHC,Ian Happ,31.04,3.921568627450984,-2.330097087378643,8.281938325991186,2.956521739130428,65.0,1.15,1.0,125.2,126.2
146,146,146,CHC,J. Candelario,29.27,-1.568627450980383,-16.6990291262136,5.638766519823793,0.3478260869565124,48.0,0.264,1.0,17.2,18.2
147,147,147,CHC,Jared Young,28.71,-3.9215686274509736,2.330097087378632,-26.78414096916299,-4.347826086956526,44.0,2.514,1.0,100.5,101.5
148,148,148,ATL,Nicky Lopez,3.6599999999999966,-5.490196078431367,21.74757281553398,-8.281938325991186,5.565217391304344,-9.0,1.375,1.0,11.3,12.3
149,149,149,NYY,Billy McKinney,-31.1,5.490196078431378,-12.038834951456312,-23.083700440528624,6.956521739130432,-26.0,0.648,1.0,-79.8,-78.8
150,150,150,ATL,Ozzie Albies,75.42,2.352941176470601,22.91262135922329,-9.515418502202644,0.8695652173912954,78.0,1.219,1.0,207.3,208.3
151,151,151,CHW,Zach Remillard,-23.08,-12.54901960784314,12.038834951456312,-32.070484581497794,0.6956521739130345,-33.0,0.514,1.0,-45.2,-44.2
152,152,152,ATL,R. Acuna Jr.,103.32,2.352941176470601,15.922330097087382,-5.286343612334797,-0.6956521739130538,100.0,1.352,1.0,291.5,292.5
153,153,153,CHW,Eloy Jimenez,27.77,3.1372549019607874,6.601941747572813,6.343612334801758,-2.608695652173916,80.0,1.053,1.0,127.7,128.7
154,154,154,CHW,Elvis Andrus,-19.29,-1.568627450980383,-2.7184466019417504,9.162995594713657,-1.5652173913043492,25.0,0.967,1.0,8.7,9.7
155,155,155,CHW,Gavin Sheets,-25.27,-5.490196078431367,-12.42718446601942,4.933920704845811,1.7391304347826004,-13.0,0.967,1.0,-49.5,-48.5
156,156,156,CHW,Hanser Alberto,-5.409999999999999,4.705882352941181,9.70873786407767,5.638766519823784,8.869565217391303,26.0,0.967,1.0,49.5,50.5
157,157,157,CHW,Korey Lee,-21.43,-2.3529411764705794,1.5533980582524178,-21.1453744493392,0.347826086956522,13.0,0.4419999999999999,1.0,-13.3,-12.3
158,158,158,CHW,Lenyn Sosa,-3.93,0.7843137254901968,6.990291262135919,-2.4669603524229,3.8260869565217335,7.0,0.752,1.0,9.2,10.2
159,159,159,CHW,Luis Robert,9.179999999999998,2.3529411764705905,-1.5533980582524287,-8.281938325991186,12.347826086956523,63.0,0.893,1.0,68.8,69.8
160,160,160,CHW,Oscar Colas,-11.010000000000002,-3.9215686274509736,4.271844660194168,-12.511013215859032,5.565217391304344,12.0,0.264,1.0,-1.5,-0.5
161,161,161,CHW,Romy Gonzalez,-8.79,-5.490196078431367,4.271844660194168,-28.54625550660793,9.391304347826086,9.0,0.264,1.0,-20.2,-19.2
162,162,162,CHW,T. Thompson,-3.459999999999998,-5.490196078431367,-12.815533980582527,-26.25550660792951,-2.9565217391304373,23.0,0.977,1.0,-27.3,-26.3
163,163,163,CHW,Tim Anderson,-23.25,4.705882352941181,3.1067961165048468,-1.4096916299559386,6.782608695652169,-6.0,1.031,1.0,-16.6,-15.600000000000001
164,164,164,CHW,Y. Grandal,-13.77,-2.3529411764705794,-12.815533980582527,-3.348017621145368,7.999999999999997,12.0,0.716,1.0,-8.8,-7.800000000000001
165,165,165,CHW,Yoan Moncada,9.540000000000004,1.088453945710938e-14,-15.922330097087382,-13.215859030837008,14.782608695652158,52.0,0.903,1.0,42.6,43.6
166,166,166,CHW,Adam Haseley,-8.05,-1.568627450980383,-3.495145631067965,-3.348017621145368,3.999999999999994,8.0,0.843,1.0,-4.5,-3.5
167,167,167,ATL,T. d'Arnaud,32.16,-3.9215686274509736,22.524271844660188,-21.14537444933921,1.5652173913043397,38.0,0.662,1.0,45.8,46.8
168,168,168,ATL,Sam Hilliard,3.2,-10.196078431372548,13.203883495145632,-33.656387665198245,3.652173913043472,0.0,1.352,1.0,-23.8,-22.8
169,169,169,CHW,Clint Frazier,-17.68,-5.490196078431367,-22.524271844660205,-10.925110132158592,5.565217391304344,0.0,1.039,1.0,-51.1,-50.1
170,170,170,CHW,Carlos Perez,-9.97,-3.1372549019607767,6.601941747572813,-11.45374449339207,7.304347826086953,3.0,1.039,1.0,-8.0,-7.0
171,171,171,CHW,Andrew Vaughn,33.24,3.921568627450984,-0.3883495145631179,2.46696035242291,2.608695652173905,67.0,1.027,1.0,111.8,112.8
172,172,172,ATL,Sean Murphy,62.3,-1.568627450980383,7.378640776699026,-14.096916299559474,9.217391304347824,59.0,0.658,1.0,80.4,81.4
173,173,173,CHW,A. Benintendi,-4.780000000000001,7.058823529411761,-0.3883495145631179,9.691629955947135,11.652173913043478,18.0,0.843,1.0,34.8,35.8
174,174,174,ATL,Vaughn Grissom,21.9,-0.784313725490186,30.67961165048544,-16.211453744493397,-3.130434782608708,9.0,0.662,1.0,41.5,42.5
175,175,175,SD,Gary Sanchez,39.64,-3.1372549019607767,8.932038834951454,-16.035242290748904,2.086956521739123,48.0,0.931,0.99,78.7,79.7
176,176,176,SD,Ha-seong Kim,4.14,-0.784313725490186,1.1650485436893108,-5.110132158590303,14.260869565217394,-6.0,0.811,0.99,6.2,7.2
177,177,177,SD,J. Cronenworth,-6.96,7.843137254901968,15.145631067961157,4.581497797356823,13.565217391304351,-41.0,0.811,0.99,-6.8,-5.8
178,178,178,SD,J. Profar,-10.94,-1.568627450980383,1.1650485436893108,0.1762114537444935,14.260869565217394,-25.0,0.8170000000000001,0.99,-17.7,-16.7
179,179,179,SD,Jose Azocar,-8.32,1.088453945710938e-14,27.961165048543684,-9.162995594713657,7.826086956521737,-35.0,1.05,0.99,-17.4,-16.4
180,180,180,SD,Luis Campusano,36.72,3.137254901960798,22.13592233009708,1.7621145374449356,14.782608695652158,13.0,1.156,0.99,104.8,105.8
181,181,181,SD,Juan Soto,28.84,3.137254901960798,1.941747572815525,-5.814977973568277,6.782608695652169,52.0,1.615,0.99,138.9,139.9
182,182,182,SD,Rougned Odor,19.6,0.7843137254902077,9.70873786407767,-5.991189427312771,24.52173913043477,-9.0,0.95,0.99,39.2,40.2
183,183,183,SD,Nelson Cruz,24.02,3.137254901960798,17.4757281553398,-18.85462555066078,14.782608695652158,-20.0,0.95,0.99,20.4,21.4
184,184,184,SD,Matthew Batten,1.2800000000000002,-2.3529411764705794,18.640776699029125,-10.572687224669604,13.913043478260873,-16.0,0.95,0.99,4.6,5.6
185,185,185,SD,Matt Carpenter,17.3,-5.490196078431367,-6.601941747572832,-16.38766519823789,8.695652173913041,13.0,3.014,0.99,31.4,32.4
186,186,186,SD,F. Tatis Jr.,42.84,2.352941176470601,10.87378640776699,-7.048458149779733,7.478260869565215,7.0,1.1920000000000002,0.99,74.9,75.9
187,187,187,SD,Manny Machado,33.68,-0.784313725490186,12.42718446601942,-4.052863436123341,6.0869565217391255,27.0,1.292,0.99,95.1,96.1
188,188,188,SD,Garrett Cooper,30.14,-0.784313725490186,3.1067961165048468,-16.211453744493397,22.08695652173912,20.0,0.931,0.99,53.8,54.8
189,189,189,SF,A.J. Pollock,-16.72,7.843137254901968,13.980582524271847,-5.46255506607929,-8.173913043478258,-19.0,0.786,0.99,-27.3,-26.3
190,190,190,SD,Eguy Rosario,3.52,-9.411764705882351,8.932038834951454,-37.180616740088105,13.217391304347828,24.0,1.045,0.99,3.2,4.2
191,191,191,SF,Joey Bart,-45.12,3.921568627450995,14.757281553398052,-12.33480176211454,-7.304347826086953,-27.0,0.264,0.99,-19.1,-18.1
192,192,192,SF,Wilmer Flores,0.6799999999999998,10.19607843137256,6.213592233009705,3.5242290748898712,2.260869565217384,28.0,0.886,0.99,44.6,45.6
193,193,193,SF,Wade Meckler,-29.840000000000003,-3.1372549019607767,3.1067961165048468,-29.955947136563875,4.869565217391299,-61.0,1.029,0.99,-114.8,-113.8
194,194,194,SF,Thairo Estrada,-21.36,7.843137254901968,21.359223300970864,1.585903083700442,0.1739130434782513,19.0,1.029,0.99,29.1,30.1
195,195,195,SF,Paul DeJong,-19.230000000000004,-0.784313725490186,27.961165048543684,-22.202643171806177,-1.913043478260872,-8.0,0.6819999999999999,0.99,-23.9,-22.9
196,196,196,SF,Patrick Bailey,-30.34,7.058823529411772,10.87378640776699,-17.268722466960355,6.434782608695648,-66.0,0.6819999999999999,0.99,-60.3,-59.3
197,197,197,SF,Mitch Haniger,-19.32,5.490196078431378,-1.9417475728155469,-13.920704845814962,0.1739130434782513,-26.0,0.85,0.99,-46.7,-45.7
198,198,198,SF,Mark Mathias,-43.57000000000001,1.088453945710938e-14,7.766990291262132,-19.73568281938327,-1.3913043478260885,-27.0,1.093,0.99,-83.1,-82.1
199,199,199,SF,Marco Luciano,-27.62,-7.843137254901959,12.815533980582527,-50.04405286343612,10.782608695652174,-36.0,1.093,0.99,-105.9,-104.9
200,200,200,SF,M. Yastrzemski,6.06,2.352941176470601,-3.106796116504868,-10.39647577092511,5.3913043478260825,-1.0,1.06,0.99,-0.7,0.30000000000000004
201,201,201,SF,M. Conforto,-27.69,3.921568627450995,0.7766990291262036,-5.110132158590303,-5.565217391304344,-29.0,0.6930000000000001,0.99,-43.0,-42.0
202,202,202,SF,Luis Matos,-22.96,3.921568627450995,17.4757281553398,1.0572687224669612,2.7826086956521667,-16.0,0.67,0.99,-9.1,-8.1
203,203,203,SF,L. Wade Jr,-0.9600000000000009,-1.568627450980383,1.1650485436893108,-6.696035242290745,1.2173913043478175,-8.0,1.372,0.99,-20.2,-19.2
204,204,204,SF,Joc Pederson,0.7099999999999996,8.627450980392165,5.048543689320383,-2.1145374449339127,1.9130434782608607,10.0,1.151,0.99,27.6,28.6
205,205,205,SD,Brett Sullivan,-2.64,-3.9215686274509736,14.368932038834956,-15.682819383259917,15.826086956521724,4.0,0.929,0.99,11.0,12.0
206,206,206,SF,J.D. Davis,-38.11000000000001,2.352941176470601,15.922330097087372,-25.022026431718054,1.9130434782608607,-42.0,0.852,0.99,-71.6,-70.6
207,207,207,SF,Heliot Ramos,-36.11,-3.1372549019607767,20.194174757281544,-35.06607929515419,4.173913043478255,-18.0,0.264,0.99,-17.8,-16.8
208,208,208,SF,David Villar,-17.7,3.137254901960798,11.262135922330096,-20.088105726872257,-1.913043478260872,4.0,0.264,0.99,-21.1,-20.1
209,209,209,SF,Casey Schmitt,-29.56,3.137254901960798,22.91262135922329,-9.162995594713657,-4.173913043478264,-63.0,0.264,0.99,-20.9,-19.9
210,210,210,SF,Bryce Johnson,-26.84,-6.274509803921564,22.13592233009708,-31.541850220264315,-12.695652173913045,-26.0,1.001,0.99,-80.4,-79.4
211,211,211,SF,Brett Wisely,-25.12,-1.568627450980383,3.1067961165048468,-25.72687224669604,3.1304347826086887,-61.0,1.001,0.99,-106.1,-105.1
212,212,212,SF,Blake Sabol,-36.48,0.7843137254902077,3.1067961165048468,-18.85462555066078,-3.1304347826086985,-43.0,1.001,0.99,-96.7,-95.7
213,213,213,SF,B. Crawford,-22.25,5.490196078431378,5.825242718446598,-14.625550660792934,-1.217391304347827,-39.0,0.884,0.99,-57.6,-56.6
214,214,214,SF,Austin Slater,-22.65,4.705882352941192,9.320388349514564,-14.977973568281923,-1.043478260869566,-11.0,1.065,0.99,-37.6,-36.6
215,215,215,SD,X. Bogaerts,32.379999999999995,3.137254901960798,12.815533980582527,1.4096916299559483,4.695652173913038,33.0,1.419,0.99,122.8,123.8
